time,btc,btc_trend,btc_buy,btc_sell,btc_vol,eth,eth_trend,eth_buy,eth_sell,eth_vol,etc,etc_trend,etc_buy,etc_sell,etc_vol,ltc,ltc_trend,ltc_buy,ltc_sell,ltc_vol,doge,doge_trend,doge_buy,doge_sell,doge_vol,ybc,ybc_trend,ybc_buy,ybc_sell,ybc_vol
2017-08-17 19:18:01,30000.0,-70.0,30000.0,30050.0,2131.36,2097.0,-3.0,2097.0,2099.0,38008.08,95.6,0.37,95.21,95.6,173619.57,299.79,0.0,298.06,299.79,32249.27,0.01182,-1e-05,0.01181,0.01183,1737195636.661,35.6,0.0,35.55,35.67,92771.39
2017-08-17 19:19:01,30049.0,49.0,30001.0,30011.0,2135.58,2096.0,-1.0,2090.02,2093.0,38021.28,95.6,0.0,95.21,95.6,173608.76,299.79,0.0,298.06,299.79,32222.33,0.01182,0.0,0.01181,0.01183,1736692902.3520002,35.6,0.0,35.55,35.67,92771.39
2017-08-17 19:20:02,30150.0,101.0,30049.0,30150.0,2139.32,2096.0,0.0,2092.0,2097.5,37966.67,95.6,0.0,95.21,95.6,173608.76,299.79,0.0,298.06,299.79,32222.33,0.01183,1e-05,0.01181,0.01183,1736145342.729,35.6,0.0,35.55,35.67,92771.39
2017-08-17 19:21:02,30100.0,-50.0,30100.0,30109.0,2141.81,2096.0,0.0,2096.0,2097.5,37600.08,95.1,-0.5,95.1,95.6,173652.72,299.79,0.0,298.06,299.79,32222.33,0.01181,-2e-05,0.0118,0.01181,1736684531.804,35.6,0.0,35.55,35.67,92771.39
2017-08-17 19:22:02,30049.0,-51.0,30050.0,30099.0,2149.67,2096.0,0.0,2092.2,2096.0,37388.51,95.6,0.5,95.1,95.6,173429.79,299.79,0.0,298.06,299.79,32225.15,0.0118,-1e-05,0.0118,0.01182,1733792165.54,35.6,0.0,35.55,35.67,92771.39
2017-08-17 19:23:02,30001.0,-48.0,30001.0,30048.0,2151.27,2092.31,-3.69,2092.2,2092.3,37323.87,95.6,0.0,95.1,95.6,173398.79,299.79,0.0,298.06,299.79,32226.15,0.0118,0.0,0.01179,0.01182,1739474940.792,35.67,0.07,35.55,35.67,92773.39
2017-08-17 19:24:01,30049.0,48.0,30000.0,30049.0,2155.38,2092.3,-0.01,2092.3,2093.41,37220.69,95.07,-0.53,95.07,95.6,173359.9,298.06,-1.73,298.0,299.79,32210.02,0.01182,2e-05,0.0118,0.01182,1736087099.6360002,35.67,0.0,35.55,35.67,92773.39
2017-08-17 19:25:03,30129.9,80.9,30000.0,30129.9,2155.68,2092.2,-0.1,2090.01,2092.2,37127.45,95.07,0.0,95.07,95.6,173376.45,298.0,-0.06,298.0,299.79,32188.72,0.01182,0.0,0.0118,0.01182,1739481521.184,35.67,0.0,35.55,35.67,92773.39
2017-08-17 19:26:02,30001.0,-128.9,30001.0,30149.0,2154.26,2094.0,1.8,2093.98,2094.0,37111.78,95.07,0.0,95.07,95.5,173376.45,298.0,0.0,298.0,299.79,32181.25,0.0118,-2e-05,0.0118,0.01182,1738863526.3839998,35.67,0.0,35.55,35.65,92473.39
2017-08-17 19:27:01,30100.0,99.0,30100.0,30149.0,2154.19,2094.0,0.0,2094.0,2096.0,37008.9,95.07,0.0,95.08,95.49,173370.48,298.0,0.0,297.61,298.0,32313.04,0.01182,2e-05,0.0118,0.01182,1738773835.7629998,35.55,-0.12,35.45,35.55,92474.33
2017-08-17 19:28:01,30030.0,-70.0,30030.0,30149.0,2150.97,2096.0,2.0,2096.0,2096.88,36409.22,95.49,0.42,95.1,95.49,173200.43,298.0,0.0,298.0,299.79,32317.09,0.01182,0.0,0.0118,0.01182,1738773835.7629998,35.55,0.0,35.45,35.55,92474.33
2017-08-17 19:29:02,30002.0,-28.0,30002.0,30030.0,2150.33,2094.0,-2.0,2094.0,2095.0,36337.42,95.49,0.0,95.1,95.49,172895.43,298.0,0.0,298.0,299.79,32293.78,0.0118,-2e-05,0.0118,0.01182,1738714315.3579998,35.55,0.0,35.45,35.55,92466.33
2017-08-17 19:30:03,30149.0,147.0,30030.0,30149.0,2149.73,2095.0,1.0,2095.0,2095.98,36146.29,95.1,-0.39,95.08,95.1,172944.66,298.0,0.0,298.5,299.79,32213.78,0.01179,-1e-05,0.01179,0.0118,1739162933.301,35.45,-0.1,35.45,35.54,92475.58
2017-08-17 19:31:02,30030.0,-119.0,30030.0,30130.0,2147.71,2096.87,1.87,2099.8,2099.99,36091.94,95.1,0.0,95.08,95.1,172756.13,298.0,0.0,298.21,299.79,32180.93,0.0118,1e-05,0.0118,0.01182,1737520291.4620001,35.45,0.0,35.45,35.54,92362.43
2017-08-17 19:32:01,30030.0,0.0,30030.0,30129.99,2147.56,2096.87,0.0,2096.87,2099.0,36017.38,95.1,0.0,95.08,95.45,172721.61,298.31,0.31,298.31,299.79,32159.37,0.0118,0.0,0.0118,0.01182,1737643889.824,35.45,0.0,35.45,35.54,92362.43
2017-08-17 19:33:02,30129.98,99.98,30030.0,30129.98,2147.72,2100.0,3.13,2096.88,2099.99,35893.23,95.08,-0.02,95.09,95.45,172707.63,298.31,0.0,298.01,299.79,32150.98,0.01182,2e-05,0.0118,0.01182,1736617972.821,35.45,0.0,35.45,35.54,92332.44
2017-08-17 19:34:01,30030.0,-99.98,30003.0,30030.0,2147.57,2097.02,-2.98,2097.01,2099.0,35828.53,95.09,0.01,95.09,95.45,172715.88,298.31,0.0,298.01,299.79,32150.98,0.01182,0.0,0.0118,0.01182,1735906138.696,35.45,0.0,35.45,35.54,92322.81
2017-08-17 19:35:02,30002.5,-27.5,30001.0,30050.0,2150.81,2097.01,-0.01,2097.01,2099.98,35806.33,95.09,0.0,95.09,95.45,172708.08,298.31,0.0,298.02,299.79,32149.1,0.01182,0.0,0.01182,0.01183,1735699617.065,35.45,0.0,35.45,35.54,92322.81
2017-08-17 19:36:02,30001.0,-1.5,30001.0,30049.99,2151.31,2094.0,-3.01,2094.0,2094.09,35709.42,95.09,0.0,95.08,95.09,172769.57,299.79,1.48,298.1,299.79,32157.21,0.01182,0.0,0.0118,0.01182,1734862977.6929998,35.45,0.0,35.45,35.54,92303.56
2017-08-17 19:37:02,30000.0,-1.0,30000.0,30001.0,2157.42,2094.0,0.0,2094.0,2093.33,35555.86,95.08,-0.01,95.08,95.09,172658.2,299.79,0.0,298.1,299.79,32164.21,0.01182,0.0,0.0118,0.01182,1734993075.609,35.54,0.09,35.45,35.54,92318.56
2017-08-17 19:38:02,29990.0,-10.0,29990.0,29998.0,2174.34,2090.0,-4.0,2088.21,2090.0,35533.04,95.09,0.01,95.09,95.45,172642.71,299.98,0.19,298.1,299.98,32305.36,0.01182,0.0,0.0118,0.01182,1734427524.519,35.45,-0.09,35.45,35.54,92479.82
2017-08-17 19:39:02,29990.0,0.0,30000.0,30038.0,2181.52,2090.0,0.0,2090.0,2092.0,35500.08,95.35,0.26,95.09,95.35,172587.18,299.89,-0.09,298.1,299.89,32279.05,0.01182,0.0,0.0118,0.01181,1734445958.56,35.54,0.09,35.45,35.55,92714.82
2017-08-17 19:40:02,29805.0,-185.0,29805.0,29990.0,2183.8,2088.11,-1.89,2088.21,2090.0,35406.09,95.09,-0.26,95.09,95.35,172808.32,298.1,-1.79,298.1,299.79,32292.74,0.0118,-2e-05,0.0118,0.01182,1734457437.111,35.54,0.0,35.5,35.55,92714.82
2017-08-17 19:41:01,29990.0,185.0,29990.0,30000.0,2184.4,2090.0,1.89,2090.09,2092.9,35304.63,95.1,0.01,95.1,95.35,172596.94,299.0,0.9,298.1,299.69,32302.75,0.0118,0.0,0.01181,0.01182,1732916547.221,35.55,0.01,35.55,35.66,92723.88
2017-08-17 19:42:01,29990.0,0.0,29806.0,29990.0,2183.84,2091.8,1.8,2092.02,2095.0,35308.81,95.12,0.02,95.09,95.35,172517.59,299.0,0.0,298.1,299.39,32297.41,0.0118,0.0,0.01181,0.01182,1732916547.221,35.55,0.0,35.55,35.65,92723.88
2017-08-17 19:43:01,29990.0,0.0,29990.0,30000.0,2183.45,2091.8,0.0,2095.0,2097.0,35351.22,95.12,0.0,95.09,95.34,172505.56,298.1,-0.9,298.1,299.0,32292.86,0.01181,1e-05,0.01181,0.01182,1732045744.05,35.65,0.1,35.55,35.65,92504.4
2017-08-17 19:44:02,29990.0,0.0,29990.0,30000.0,2182.95,2095.0,3.2,2092.99,2095.0,35277.64,95.12,0.0,95.09,95.34,172487.61,298.1,0.0,298.1,299.0,32306.26,0.01181,0.0,0.0118,0.01181,1732820415.9529998,35.65,0.0,35.5,35.64,92364.64
2017-08-17 19:45:02,29900.0,-90.0,29870.0,29900.0,2183.31,2097.0,2.0,2093.63,2097.0,35204.61,95.45,0.33,95.1,95.44,172560.66,298.1,0.0,298.1,299.0,32324.33,0.01181,0.0,0.01181,0.01182,1733492558.3839998,35.65,0.0,35.51,35.64,92364.64
2017-08-17 19:46:02,29901.0,1.0,29930.0,30000.0,2183.46,2093.8,-3.2,2093.0,2093.8,35237.96,95.44,-0.01,95.1,95.44,172575.78,298.1,0.0,298.1,299.0,32374.45,0.01181,0.0,0.01181,0.01182,1733440328.698,35.65,0.0,35.53,35.65,92342.09
2017-08-17 19:47:02,30000.0,99.0,29930.0,30000.0,2186.82,2095.98,2.18,2095.98,2099.0,35131.14,95.44,0.0,95.1,95.44,172575.78,299.99,1.89,298.0,299.4,32427.97,0.01181,0.0,0.01181,0.01183,1735146980.5679998,35.65,0.0,35.53,35.65,92338.09
2017-08-17 19:48:02,30029.9,29.9,30000.0,30029.9,2187.47,2095.98,0.0,2094.1,2095.98,35112.1,95.44,0.0,95.2,95.44,172563.81,299.99,0.0,298.0,300.0,32410.95,0.01181,0.0,0.01181,0.01183,1734832411.869,35.65,0.0,35.53,35.65,92259.89
2017-08-17 19:49:02,30049.99,20.09,30049.99,30050.0,2187.7,2095.98,0.0,2094.5,2095.98,34999.52,95.44,0.0,95.2,95.44,172554.98,299.99,0.0,298.01,300.0,32407.17,0.01181,0.0,0.01181,0.01183,1734835011.869,35.65,0.0,35.53,35.65,92259.89
2017-08-17 19:50:03,30050.0,0.01,30050.0,30070.0,2191.9,2094.5,-1.48,2094.5,2094.6,34943.72,95.44,0.0,95.2,95.44,172548.99,299.99,0.0,298.01,299.9,32354.92,0.01183,2e-05,0.01182,0.01183,1734926960.1,35.65,0.0,35.53,35.65,92259.89
2017-08-17 19:51:01,30050.0,0.0,30000.0,30050.0,2197.37,2094.6,0.1,2094.5,2094.6,34889.11,95.44,0.0,95.44,95.45,172680.81,299.9,-0.09,298.01,299.2,32354.14,0.01182,-1e-05,0.01181,0.01182,1730110798.3179998,35.65,0.0,35.53,35.65,92260.89
2017-08-17 19:52:01,30050.0,0.0,30000.0,30050.0,2197.38,2094.63,0.03,2094.6,2094.63,34870.46,95.2,-0.24,95.09,95.2,172774.35,299.5,-0.4,298.11,299.5,32347.7,0.01182,0.0,0.01181,0.01182,1724654708.708,35.65,0.0,35.53,35.65,92276.91
2017-08-17 19:53:02,30099.0,49.0,30050.0,30099.0,2197.12,2095.98,1.35,2095.98,2098.94,34852.84,95.09,-0.11,95.09,95.2,173000.43,299.5,0.0,298.11,299.5,32348.2,0.01182,0.0,0.01181,0.01183,1724163586.853,35.65,0.0,35.53,35.65,92320.02
2017-08-17 19:54:02,30099.0,0.0,30050.0,30079.9,2199.44,2096.0,0.02,2096.0,2098.88,34807.13,95.2,0.11,95.09,95.2,173004.57,299.5,0.0,298.11,299.5,32348.2,0.01181,-1e-05,0.01181,0.01183,1723656463.406,35.65,0.0,35.55,35.64,92320.02
2017-08-17 19:55:02,30099.0,0.0,30050.0,30099.9,2199.44,2096.3,0.3,2096.5,2097.96,34752.41,95.2,0.0,95.09,95.2,173004.57,299.5,0.0,298.11,299.5,32345.3,0.01183,2e-05,0.01181,0.01183,1723157778.6020002,35.65,0.0,35.55,35.64,92320.02
2017-08-17 19:56:01,30060.0,-39.0,30060.0,30098.99,2201.12,2097.96,1.66,2095.98,2097.96,34718.45,95.2,0.0,95.09,95.2,172961.69,298.3,-1.2,298.21,298.3,32365.82,0.01183,0.0,0.01181,0.01183,1723587023.5029998,35.64,-0.01,35.55,35.64,92330.47
2017-08-17 19:57:02,30098.99,38.99,30098.99,30099.9,2201.46,2097.98,0.02,2096.1,2097.98,34687.37,95.1,-0.1,95.1,95.2,172531.84,298.3,0.0,298.32,300.0,32412.18,0.01181,-2e-05,0.01181,0.01183,1720309126.046,35.64,0.0,35.55,35.64,92330.47
2017-08-17 19:58:01,30099.9,0.91,30050.0,30099.9,2202.53,2094.5,-3.48,2094.5,2095.0,34515.19,95.1,0.0,95.1,95.2,172532.98,298.32,0.02,298.32,300.0,32422.16,0.01181,0.0,0.01181,0.01183,1715315274.323,35.64,0.0,35.55,35.63,92330.47
2017-08-17 19:59:01,30018.0,-81.9,30010.0,30018.0,2205.23,2095.0,0.5,2094.5,2097.98,34456.79,95.1,0.0,95.09,95.1,172600.46,298.32,0.0,298.33,300.0,32380.02,0.01181,0.0,0.01181,0.01182,1715128846.7910001,35.64,0.0,35.55,35.63,92330.47
2017-08-17 20:00:02,29900.0,-118.0,29900.0,30017.0,2202.26,2094.62,-0.38,2095.0,2097.0,34452.38,95.1,0.0,95.1,95.2,172670.74,298.32,0.0,298.33,300.0,32350.08,0.01181,0.0,0.01181,0.01182,1714555024.9629998,35.64,0.0,35.55,35.63,92330.47
2017-08-17 20:01:02,29901.0,1.0,29901.0,30000.0,2201.59,2095.0,0.38,2095.0,2096.99,34402.83,95.1,0.0,95.16,95.35,172670.74,300.0,1.68,298.34,300.0,32351.92,0.01182,1e-05,0.01182,0.01183,1712519585.125,35.64,0.0,35.55,35.63,92330.47
2017-08-17 20:02:01,30000.0,99.0,29901.0,30000.0,2201.62,2094.62,-0.38,2094.62,2096.88,34426.7,95.1,0.0,95.18,95.33,172665.74,300.0,0.0,298.36,300.0,32327.21,0.01182,0.0,0.01182,0.01183,1712578909.516,35.64,0.0,35.55,35.63,92330.47
2017-08-17 20:03:01,30000.0,0.0,30000.0,30016.0,2202.86,2094.62,0.0,2094.62,2097.99,34425.37,95.35,0.25,95.18,95.49,172708.44,300.0,0.0,298.36,300.0,32327.21,0.01182,0.0,0.01181,0.01183,1713459795.555,35.64,0.0,35.55,35.63,92330.47
2017-08-17 20:04:02,30000.0,0.0,30000.0,30016.0,2197.41,2097.98,3.36,2094.63,2097.98,34434.72,95.5,0.15,95.2,95.5,172816.0,300.0,0.0,298.36,300.0,32327.21,0.01183,1e-05,0.01181,0.01183,1713445854.952,35.64,0.0,35.55,35.63,92328.62
2017-08-17 20:05:02,29901.0,-99.0,29901.0,29980.0,2199.25,2097.98,0.0,2096.5,2097.0,34395.82,95.2,-0.3,95.2,95.45,172858.07,300.0,0.0,298.33,300.0,32326.21,0.01183,0.0,0.01181,0.01182,1712608677.775,35.64,0.0,35.55,35.63,92328.62
2017-08-17 20:06:02,29980.0,79.0,29901.0,30000.0,2199.68,2097.0,-0.98,2095.86,2097.0,34403.29,95.2,0.0,95.2,95.45,172857.97,300.0,0.0,298.35,300.0,32306.21,0.01182,-1e-05,0.01182,0.01183,1712676145.454,35.64,0.0,35.55,35.63,92328.62
2017-08-17 20:07:01,29999.99,19.99,29901.0,29999.99,2200.32,2097.98,0.98,2095.01,2097.98,34450.84,95.2,0.0,95.2,95.45,172857.97,300.0,0.0,298.33,300.0,32329.73,0.01183,1e-05,0.01182,0.01183,1713228722.454,35.63,-0.01,35.55,35.63,92330.62
2017-08-17 20:08:02,29901.0,-98.99,29949.0,29999.0,2200.35,2097.98,0.0,2096.13,2097.98,34440.84,95.2,0.0,95.2,95.45,172963.02,300.0,0.0,298.4,300.0,32315.92,0.01183,0.0,0.01182,0.01183,1712444628.548,35.55,-0.08,35.55,35.63,92336.68
2017-08-17 20:09:02,29949.0,48.0,29949.0,29950.0,2200.07,2098.0,0.02,2096.13,2098.0,34429.03,95.4,0.2,95.2,95.4,173011.34,300.0,0.0,298.42,300.0,32315.92,0.01182,-1e-05,0.01182,0.01183,1711095233.304,35.55,0.0,35.53,35.55,92420.37
2017-08-17 20:10:02,29901.0,-48.0,29901.0,29997.99,2199.59,2096.13,-1.87,2096.13,2097.98,34378.27,95.07,-0.33,95.16,95.18,173225.32,300.0,0.0,298.42,300.0,32315.92,0.01183,1e-05,0.01182,0.01183,1710952604.1929998,35.55,0.0,35.55,35.63,92363.88
2017-08-17 20:11:01,29901.0,0.0,29901.0,29997.99,2199.94,2097.88,1.75,2096.13,2097.88,34207.72,95.07,0.0,95.07,95.18,173220.22,300.0,0.0,298.4,300.0,32315.48,0.01183,0.0,0.01182,0.01183,1711062105.782,35.55,0.0,35.53,35.63,92363.88
2017-08-17 20:12:02,29901.0,0.0,29901.0,29930.0,2200.14,2096.13,-1.75,2096.0,2096.13,34193.83,95.18,0.11,95.08,95.45,173140.0,300.0,0.0,298.4,300.0,32315.48,0.01182,-1e-05,0.01182,0.01183,1711958833.285,35.53,-0.02,35.47,35.53,92361.69
2017-08-17 20:13:01,29901.0,0.0,29901.0,29997.99,2196.69,2095.01,-1.12,2095.1,2096.13,34179.67,95.08,-0.1,95.08,95.4,173132.4,300.0,0.0,298.4,300.0,32248.88,0.01182,0.0,0.01182,0.01183,1711930424.925,35.53,0.0,35.47,35.53,92361.69
2017-08-17 20:14:02,29901.0,0.0,29905.0,29929.99,2196.63,2095.01,0.0,2095.21,2096.1,34066.18,95.4,0.32,95.08,95.4,173567.6,300.0,0.0,298.4,300.0,32248.88,0.01182,0.0,0.01182,0.01183,1711970814.925,35.53,0.0,35.47,35.53,92216.71
2017-08-17 20:15:02,29800.0,-101.0,29800.0,29899.0,2199.54,2096.1,1.09,2096.1,2096.13,34036.31,95.3,-0.1,95.08,95.2,173568.52,300.0,0.0,298.4,300.0,32198.78,0.01183,1e-05,0.01182,0.01183,1711554520.387,35.53,0.0,35.5,35.63,92215.71
2017-08-17 20:16:02,29800.0,0.0,29800.1,29950.0,2199.53,2096.1,0.0,2095.13,2096.1,34031.89,95.2,-0.1,95.08,95.2,173725.52,300.0,0.0,299.1,299.99,32199.24,0.01183,0.0,0.01182,0.01183,1711151903.481,35.53,0.0,35.53,35.63,92153.3
2017-08-17 20:17:02,29800.1,0.1,29800.1,29940.0,2200.02,2095.13,-0.97,2095.0,2095.13,34004.37,95.2,0.0,95.2,95.4,173720.93,299.1,-0.9,299.1,299.99,32203.24,0.01183,0.0,0.01182,0.01183,1711107474.3720002,35.63,0.1,35.63,35.64,91978.18
2017-08-17 20:18:01,29800.2,0.1,29800.1,29925.0,2198.71,2096.08,0.95,2095.0,2096.08,33985.15,95.2,0.0,95.2,95.4,173722.29,299.1,0.0,299.1,299.99,32141.44,0.01183,0.0,0.01182,0.01183,1711127474.3720002,35.63,0.0,35.63,35.64,91986.32
2017-08-17 20:19:02,29800.2,0.0,29825.3,29920.0,2196.15,2096.09,0.01,2095.0,2096.1,33962.81,95.12,-0.08,95.11,95.4,173777.98,299.1,0.0,299.1,32141.0,32141.44,0.01182,-1e-05,0.01182,0.01183,1711241753.3720002,35.63,0.0,35.47,35.64,92071.61
2017-08-17 20:20:03,29900.0,99.8,29825.3,29900.0,2196.2,2095.0,-1.09,2095.0,2096.0,33941.77,95.11,-0.01,95.11,95.4,173858.18,299.99,0.89,299.99,300.0,32186.79,0.01182,0.0,0.01182,0.01183,1710868881.666,35.63,0.0,35.5,35.63,92065.99
2017-08-17 20:21:02,29914.0,14.0,29825.3,29900.0,2196.62,2095.0,0.0,2095.17,2096.0,33894.01,95.11,0.0,95.09,95.4,173837.19,299.99,0.0,299.99,300.0,32186.79,0.01182,0.0,0.01182,0.01183,1703510458.8270001,35.63,0.0,35.5,35.64,92065.99
2017-08-17 20:22:01,29914.0,0.0,29914.0,29915.0,2199.24,2096.1,1.1,2096.01,2096.1,33879.83,95.11,0.0,95.1,95.4,173837.19,300.0,0.01,299.99,300.0,32232.31,0.01182,0.0,0.01182,0.01183,1702093599.452,35.63,0.0,35.5,35.62,92065.99
2017-08-17 20:23:01,29915.0,1.0,29850.3,29915.0,2201.22,2095.0,-1.1,2094.63,2095.0,33762.79,95.2,0.09,95.2,95.4,173879.38,300.0,0.0,299.99,300.0,32259.19,0.01183,1e-05,0.01182,0.01183,1702935114.07,35.5,-0.13,35.5,35.62,92011.19
2017-08-17 20:24:02,29950.0,35.0,29915.0,29949.99,2201.29,2096.1,1.1,2095.96,2096.06,33782.77,95.1,-0.1,95.1,95.4,173885.1,299.0,-1.0,298.33,299.0,32260.04,0.01181,-2e-05,0.01181,0.01183,1703964988.313,35.61,0.11,35.5,35.61,91978.29
2017-08-17 20:25:02,29949.99,-0.01,29915.0,29949.99,2201.32,2097.0,0.9,2096.14,2097.0,33784.4,95.1,0.0,95.1,95.4,173450.04,299.0,0.0,298.35,299.99,32260.04,0.01181,0.0,0.01181,0.01183,1703964988.313,35.61,0.0,35.5,35.61,91978.29
2017-08-17 20:26:02,29915.0,-34.99,29850.3,29915.0,2201.57,2097.0,0.0,2097.0,2097.98,33791.02,95.1,0.0,95.1,95.4,173427.97,298.35,-0.65,298.35,299.98,32278.54,0.01181,0.0,0.01181,0.01183,1708992363.09,35.61,0.0,35.5,35.6,91978.29
2017-08-17 20:27:02,29940.0,25.0,29850.3,29940.0,2202.15,2097.0,0.0,2097.01,2097.98,33755.86,95.1,0.0,95.09,95.1,173464.58,298.35,0.0,298.35,299.98,32278.54,0.01183,2e-05,0.01181,0.01183,1708932055.519,35.5,-0.11,35.5,35.6,92132.84
2017-08-17 20:28:01,29940.0,0.0,29851.0,29940.0,2204.65,2097.98,0.98,2097.0,2097.98,33776.31,95.1,0.0,95.09,95.39,173630.8,298.35,0.0,298.35,299.98,32268.54,0.01181,-2e-05,0.01181,0.01183,1708939047.065,35.5,0.0,35.47,35.6,92132.84
2017-08-17 20:29:01,29850.3,-89.7,29850.0,29850.3,2215.03,2097.0,-0.98,2095.01,2097.0,33753.23,95.1,0.0,95.1,95.39,173595.54,298.35,0.0,298.36,299.98,32268.54,0.01181,0.0,0.01181,0.01183,1709148736.313,35.6,0.1,35.6,35.61,91870.98
2017-08-17 20:30:02,29940.0,89.7,29850.4,29940.0,2215.33,2097.0,0.0,2095.5,2097.98,33741.36,95.09,-0.01,95.09,95.39,173444.73,298.35,0.0,298.36,299.98,32258.52,0.01183,2e-05,0.01181,0.01183,1709144629.01,35.6,0.0,35.6,35.61,92129.79
2017-08-17 20:31:02,29940.0,0.0,29900.0,29939.0,2215.25,2097.0,0.0,2095.53,2097.98,33709.62,95.09,0.0,95.1,95.39,173459.02,298.35,0.0,298.36,299.98,32258.52,0.01181,-2e-05,0.01181,0.01183,1709534276.957,35.6,0.0,35.6,35.61,91985.57
2017-08-17 20:32:01,29860.0,-80.0,29860.0,29939.0,2220.09,2098.0,1.0,2098.01,2098.0,33745.58,95.39,0.3,95.09,95.4,173750.76,298.36,0.01,298.36,299.98,32245.74,0.01182,1e-05,0.01181,0.01182,1709565225.93,35.6,0.0,35.6,35.61,92036.24
2017-08-17 20:33:01,29860.0,0.0,29895.0,29939.0,2220.09,2100.0,2.0,2097.97,2100.0,33815.81,95.09,-0.3,95.09,95.4,173738.07,298.36,0.0,298.35,299.98,32241.25,0.01182,0.0,0.01181,0.01182,1710475616.101,35.6,0.0,35.47,35.61,92081.57
2017-08-17 20:34:01,29880.0,20.0,29880.0,29895.0,2220.45,2099.0,-1.0,2095.55,2099.0,33856.83,95.09,0.0,95.09,95.4,173924.82,300.0,1.64,299.0,299.98,32281.33,0.01182,0.0,0.0118,0.01182,1713744013.077,35.6,0.0,35.47,35.61,92073.58
2017-08-17 20:35:02,29895.0,15.0,29880.0,29895.0,2220.55,2099.0,0.0,2099.0,2101.0,33830.99,95.4,0.31,95.09,95.4,173925.42,300.0,0.0,299.0,300.0,32281.33,0.01182,0.0,0.0118,0.01182,1713744013.0770001,35.6,0.0,35.47,35.61,92073.58
2017-08-17 20:36:01,29895.0,0.0,29895.0,29939.0,2220.43,2099.0,0.0,2095.61,2099.0,33813.85,95.4,0.0,95.09,95.4,173775.82,300.0,0.0,299.0,299.99,32276.87,0.01182,0.0,0.01182,0.01183,1711269494.407,35.6,0.0,35.47,35.61,92073.58
2017-08-17 20:37:02,29900.0,5.0,29900.0,29939.0,2220.73,2103.0,4.0,2103.0,2103.06,33776.22,95.4,0.0,95.1,95.4,173775.82,300.0,0.0,299.0,300.0,32317.32,0.01181,-1e-05,0.01181,0.01182,1711298296.217,35.6,0.0,35.46,35.61,92067.42
2017-08-17 20:38:01,29900.0,0.0,29900.0,29939.0,2220.54,2100.5,-2.5,2095.56,2101.0,33778.71,95.3,-0.1,95.1,95.3,173776.82,300.0,0.0,299.0,300.0,32378.38,0.01182,1e-05,0.01181,0.01183,1711358668.343,35.47,-0.13,35.47,35.61,92101.39
2017-08-17 20:39:01,29900.0,0.0,29895.0,29900.0,2221.58,2104.5,4.0,2100.5,2104.5,33790.72,95.3,0.0,95.11,95.4,173776.62,300.5,0.5,300.5,301.0,32381.05,0.01182,0.0,0.01181,0.01183,1711358668.343,35.61,0.14,35.48,35.61,92111.39
2017-08-17 20:40:02,29900.0,0.0,29900.0,29938.0,2221.77,2104.4,-0.1,2101.17,2103.68,33758.07,95.25,-0.05,95.1,95.25,173801.02,301.0,0.5,299.03,301.0,32473.29,0.01183,1e-05,0.01182,0.01183,1711777846.928,35.61,0.0,35.48,35.61,92111.39
2017-08-17 20:41:01,29900.0,0.0,29900.0,29938.0,2221.7,2105.01,0.61,2105.0,2105.01,33745.56,95.25,0.0,95.2,95.25,173801.02,301.0,0.0,299.01,300.1,32479.29,0.01182,-1e-05,0.01182,0.01183,1712288603.0479999,35.61,0.0,35.47,35.61,92061.39
2017-08-17 20:42:01,29900.0,0.0,29900.0,29935.0,2221.0,2105.01,0.0,2103.67,2103.68,33828.6,95.25,0.0,95.2,95.25,173810.95,300.1,-0.9,301.0,301.29,32480.45,0.01182,0.0,0.01182,0.01183,1711888603.048,35.61,0.0,35.47,35.6,92061.39
2017-08-17 20:43:02,29900.0,0.0,29900.0,29935.0,2220.96,2103.67,-1.34,2101.01,2103.67,33830.26,95.2,-0.05,95.2,95.25,173872.41,301.0,0.9,301.0,301.29,32485.45,0.01183,1e-05,0.01182,0.01183,1711531987.144,35.61,0.0,35.47,35.6,91536.04
2017-08-17 20:44:01,29935.0,35.0,29900.0,29935.0,2218.45,2102.0,-1.67,2101.0,2102.0,33853.78,95.3,0.1,95.3,95.4,173922.01,301.0,0.0,300.0,301.0,32487.29,0.01183,0.0,0.01182,0.01183,1714001201.906,35.61,0.0,35.47,35.6,91512.95
2017-08-17 20:45:03,29935.0,0.0,29900.0,29935.0,2216.84,2103.66,1.66,2102.0,2102.67,33848.93,95.3,0.0,95.2,95.4,173908.55,300.9,-0.1,300.1,300.9,32556.11,0.01182,-1e-05,0.01182,0.01183,1713792537.9120002,35.61,0.0,35.48,35.6,91512.95
2017-08-17 20:46:02,29900.0,-35.0,29895.0,29900.0,2215.21,2106.0,2.34,2105.0,2105.8,33893.52,95.3,0.0,95.21,95.3,173876.3,300.9,0.0,300.9,301.28,32601.42,0.01183,1e-05,0.01182,0.01183,1712940342.769,35.61,0.0,35.49,35.6,91512.95
2017-08-17 20:47:01,29900.0,0.0,29895.0,29900.0,2214.0,2108.0,2.0,2108.0,2109.0,33992.69,95.21,-0.09,95.21,95.3,173892.27,300.9,0.0,300.0,300.89,32607.24,0.01182,-1e-05,0.01182,0.01183,1712983365.014,35.6,-0.01,35.49,35.61,91612.95
